Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,source
GO_Biological_Process_2023,Response To UV (GO:0009411),1/100,0.1222622476286691,0.1699238017889978,0,0,8.030303030303031,16.876380218002918,IL12A,all_perturbation
GO_Biological_Process_2023,Regulation Of Organelle Organization (GO:0033043),1/100,0.1222622476286691,0.1699238017889978,0,0,8.030303030303031,16.876380218002918,SPATA4,all_perturbation
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),1/102,0.124554389413718,0.1716547887718467,0,0,7.87049504950495,16.39434189671731,IL12A,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),1/108,0.1313963337628756,0.1780908986538149,0,0,7.426915887850467,15.07320114483968,DBH,all_perturbation
GO_Biological_Process_2023,Lipid Transport (GO:0006869),1/108,0.1313963337628756,0.1780908986538149,0,0,7.426915887850467,15.07320114483968,FABP6,all_perturbation
GO_Biological_Process_2023,Response To Lipid (GO:0033993),1/110,0.1336655343529621,0.1796815379826704,0,0,7.289908256880734,14.670317893037891,IL12A,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),1/113,0.137058650616631,0.1827448674888414,0,0,7.093571428571429,14.097383202443446,HAS3,all_perturbation
GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),1/114,0.1381868469963723,0.1827632492532666,0,0,7.0304424778761065,13.914290006879398,SPATA4,all_perturbation
GO_Biological_Process_2023,Regulation Of Protein Binding (GO:0043393),1/118,0.1426854664265442,0.187203331951626,0,0,6.788717948717949,13.21839830149686,CARD18,all_perturbation
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),1/122,0.1471615019890072,0.1915435422714062,0,0,6.56297520661157,12.57613481767676,KCNA10,all_perturbation
GO_Biological_Process_2023,Protein-Containing Complex Organization (GO:0043933),1/126,0.1516150625327524,0.1956788468651088,0,0,6.35168,11.98187555013324,APBA1,all_perturbation
GO_Biological_Process_2023,Regulation Of Response To External Stimulus (GO:0032101),1/127,0.1527249536508166,0.1956788468651088,0,0,6.300952380952381,11.840224617662312,RNF135,all_perturbation
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),1/129,0.1549405489192802,0.1968583542644161,0,0,6.201875,11.564721842549098,RNF135,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),1/130,0.1560462564291103,0.1968583542644161,0,0,6.153488372093023,11.430737230465454,IL12A,all_perturbation
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),1/137,0.163747350080978,0.2034436773733363,0,0,5.834705882352941,10.55749529148292,CROCC,all_perturbation
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.163747350080978,0.2034436773733363,0,0,5.834705882352941,10.55749529148292,KCNA10,all_perturbation
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),1/144,0.171380850253271,0.2113267627183192,0,0,5.547132867132867,9.784404634118642,IL12A,all_perturbation
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),1/146,0.1735495150248946,0.2124038840603188,0,0,5.470068965517242,9.579689829999632,DBH,all_perturbation
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),1/159,0.1875133831097736,0.227794035777799,0,0,5.016708860759493,8.397494344231353,IL12A,all_perturbation
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),1/171,0.2002015388296117,0.2414195027062964,0,0,4.659764705882353,7.494908727328963,KCNA10,all_perturbation
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),1/176,0.2054318470397721,0.2459184154344718,0,0,4.525485714285714,7.162218985754901,HAS3,all_perturbation
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production (GO:0001818),1/178,0.207514748146171,0.2466117296809568,0,0,4.473898305084746,7.035441603794726,IL12A,all_perturbation
GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",1/180,0.209592398561143,0.2472888731224997,0,0,4.423463687150838,6.912062748671535,PPIL3,all_perturbation
GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),1/189,0.2188771881168769,0.2563989917940559,0,0,4.209787234042553,6.395696064943001,RNF135,all_perturbation
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),1/204,0.2341192456848695,0.2723089098746,0,0,3.8957635467980296,5.656355305246379,IL12A,all_perturbation
GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",1/211,0.2411339475421004,0.2784927281472145,0,0,3.7645714285714287,5.354736567959191,PPIL3,all_perturbation
GO_Biological_Process_2023,mRNA Processing (GO:0006397),1/214,0.2441212998804329,0.2799712809817553,0,0,3.710985915492958,5.23282430236071,PPIL3,all_perturbation
GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),1/226,0.2559580252705946,0.2915077510026216,0,0,3.510933333333333,4.784495651539905,RNF135,all_perturbation
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),1/236,0.265685623923595,0.3004996022308248,0,0,3.3598297872340424,4.453257947514677,CARD18,all_perturbation
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),1/257,0.285717099301643,0.3209424951059552,0,0,3.0809375,3.859654068694288,IL12A,all_perturbation
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),1/267,0.2950702072474745,0.3291939727114681,0,0,2.963609022556391,3.617209165918771,IL12A,all_perturbation
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),1/281,0.3079669366316516,0.3412606595107491,0,0,2.813428571428572,3.3135516535963374,KCNA10,all_perturbation
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),1/284,0.3107008524120431,0.3419794617152689,0,0,2.7831802120141345,3.253328147437778,KCNA10,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),1/320,0.3427084224939016,0.3746945419266657,0,0,2.464576802507837,2.6392543575261227,IL12A,all_perturbation
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),1/328,0.3496245817603841,0.3797247113159139,0,0,2.403302752293578,2.5256196238513238,APBA1,all_perturbation
GO_Biological_Process_2023,Protein Localization (GO:0008104),1/351,0.3691209665240946,0.3982620954602074,0,0,2.242742857142857,2.2351867561654517,CROCC,all_perturbation
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),1/367,0.3823508992666484,0.4098401796060806,0,0,2.142950819672131,2.0602682928972027,C17ORF97,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),1/387,0.3985134755194726,0.4243909739298279,0,0,2.0298445595854924,1.867485343052095,DBH,all_perturbation
GO_Biological_Process_2023,Nervous System Development (GO:0007399),1/433,0.4341586877973638,0.4593679019275333,0,0,1.8094444444444444,1.5097012355471455,APBA1,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),2/1243,0.4866515822729697,0.5116080736715836,0,0,1.2579237174321785,0.905965276509456,HAS3;ADIRF,all_perturbation
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),1/537,0.507416136803315,0.5300397862149278,0,0,1.450597014925373,0.9841195817808558,FABP6,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),1/557,0.5204172282515726,0.5401799078054297,0,0,1.396978417266187,0.9124007284546608,HAS3,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),1/594,0.5436045603045618,0.5606990433330071,0,0,1.307318718381113,0.7968541718476195,IL12A,all_perturbation
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),1/711,0.6100461862416426,0.6252973408976836,0,0,1.0852957746478873,0.5363755392676737,C17ORF97,all_perturbation
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),1/766,0.6379657152244769,0.649853275135492,0,0,1.0043921568627452,0.4514448809471679,FABP6,all_perturbation
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),1/938,0.7134146208346256,0.7222222087461642,0,0,0.8126787620064034,0.2744355323354861,ADIRF,all_perturbation
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),2/1922,0.7280430149735474,0.7325095365378023,0,0,0.78359375,0.2487088527085552,HAS3;ZSCAN1,all_perturbation
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),2/2028,0.7561032814034206,0.7561032814034206,0,0,0.7382362619282659,0.2063940983034348,ADIRF;ZSCAN1,all_perturbation
Reactome_2022,NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433,1/9,0.0116415481869311,0.1850132712220716,0,0,99.83,444.5604442545611,FABP6,all_perturbation
Reactome_2022,Interleukin-35 Signaling R-HSA-8984722,1/12,0.0154930404733183,0.1850132712220716,0,0,72.59272727272727,302.5203442580517,IL12A,all_perturbation
Reactome_2022,NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543,1/13,0.0167736618234459,0.1850132712220716,0,0,66.54,272.01188501169923,RNF135,all_perturbation
Reactome_2022,TRAF3-dependent IRF Activation Pathway R-HSA-918233,1/15,0.0193301017548387,0.1850132712220716,0,0,57.02857142857143,225.0399736139121,RNF135,all_perturbation
Reactome_2022,Hyaluronan Metabolism R-HSA-2142845,1/16,0.0206059241328129,0.1850132712220716,0,0,53.224,206.6249708321616,HAS3,all_perturbation
Reactome_2022,Recycling Of Bile Acids And Salts R-HSA-159418,1/18,0.0231527832149216,0.1850132712220716,0,0,46.95764705882353,176.82560723797164,FABP6,all_perturbation
Reactome_2022,Metabolism Of Amine-Derived Hormones R-HSA-209776,1/18,0.0231527832149216,0.1850132712220716,0,0,46.95764705882353,176.82560723797164,DBH,all_perturbation
Reactome_2022,Dopamine Neurotransmitter Release Cycle R-HSA-212676,1/23,0.0294921031126646,0.1850132712220716,0,0,36.276363636363634,127.82458269039886,APBA1,all_perturbation
Reactome_2022,Triglyceride Catabolism R-HSA-163560,1/23,0.0294921031126646,0.1850132712220716,0,0,36.276363636363634,127.82458269039886,FABP6,all_perturbation
Reactome_2022,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,1/25,0.0320167398038226,0.1850132712220716,0,0,33.25,114.42975510355669,APBA1,all_perturbation
Reactome_2022,TRAF6 Mediated NF-kB Activation R-HSA-933542,1/25,0.0320167398038226,0.1850132712220716,0,0,33.25,114.42975510355669,RNF135,all_perturbation
Reactome_2022,Glucuronidation R-HSA-156588,1/25,0.0320167398038226,0.1850132712220716,0,0,33.25,114.42975510355669,UGT2B17,all_perturbation
Reactome_2022,TRAF6 Mediated IRF7 Activation R-HSA-933541,1/28,0.0357918586912164,0.1850132712220716,0,0,29.551111111111112,98.40622903757162,RNF135,all_perturbation
Reactome_2022,Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440,1/35,0.0445454982675267,0.1850132712220716,0,0,23.458823529411763,72.98612815583363,RNF135,all_perturbation
Reactome_2022,Triglyceride Metabolism R-HSA-8979227,1/37,0.0470324704132764,0.1850132712220716,0,0,22.15333333333333,67.72090251278901,FABP6,all_perturbation
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.0495132177144412,0.1850132712220716,0,0,20.98526315789473,63.07153622173417,RNF135,all_perturbation
Reactome_2022,Voltage Gated Potassium Channels R-HSA-1296072,1/43,0.0544560975367494,0.1850132712220716,0,0,18.982857142857146,55.24695668935345,KCNA10,all_perturbation
Reactome_2022,Aspirin ADME R-HSA-9749641,1/44,0.0556879502757451,0.1850132712220716,0,0,18.54046511627907,53.54470543982107,UGT2B17,all_perturbation
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.0556879502757451,0.1850132712220716,0,0,18.54046511627907,53.54470543982107,IL12A,all_perturbation
Reactome_2022,Bile Acid And Bile Salt Metabolism R-HSA-194068,1/45,0.05691825984444,0.1850132712220716,0,0,18.118181818181817,51.929228934674526,FABP6,all_perturbation
Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,1/45,0.05691825984444,0.1850132712220716,0,0,18.118181818181817,51.929228934674526,IL12A,all_perturbation
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.0581470280983653,0.1850132712220716,0,0,17.714666666666666,50.394338453793885,FABP6,all_perturbation
Reactome_2022,Neurotransmitter Release Cycle R-HSA-112310,1/50,0.0630467249540435,0.1918813368166542,0,0,16.26530612244898,44.95534064809558,APBA1,all_perturbation
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.0679219085557706,0.1981055666209975,0,0,15.034716981132076,40.43431729208938,IL12A,all_perturbation
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,1/57,0.0715622802585043,0.200374384723812,0,0,14.227142857142857,37.51963840746828,APBA1,all_perturbation
Reactome_2022,Neuronal System R-HSA-112316,2/386,0.0891479740517163,0.2383480001547989,0,0,4.251302083333333,10.277342786728736,KCNA10;APBA1,all_perturbation
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.0919342286311367,0.2383480001547989,0,0,10.904657534246576,26.025948367758343,APBA1,all_perturbation
Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,1/81,0.1001971439303288,0.2503494933542676,0,0,9.947,22.884223317764803,RNF135,all_perturbation
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,1/84,0.1037162186753394,0.2503494933542676,0,0,9.58602409638554,21.722858299676936,ADIRF,all_perturbation
Reactome_2022,Protein-protein Interactions At Synapses R-HSA-6794362,1/88,0.1083877381251965,0.2529047222921253,0,0,9.143448275862069,20.317110671548264,APBA1,all_perturbation
Reactome_2022,Drug ADME R-HSA-9748784,1/95,0.1165066189712947,0.2630794621932463,0,0,8.459574468085107,18.18645403601482,UGT2B17,all_perturbation
Reactome_2022,Potassium Channels R-HSA-1296071,1/102,0.124554389413718,0.2681815116534487,0,0,7.87049504950495,16.39434189671731,KCNA10,all_perturbation
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.1302595913745322,0.2681815116534487,0,0,7.497358490566038,15.281310728397788,IL12A,all_perturbation
Reactome_2022,Phase II - Conjugation Of Compounds R-HSA-156580,1/107,0.1302595913745322,0.2681815116534487,0,0,7.497358490566038,15.281310728397788,UGT2B17,all_perturbation
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,1/120,0.1449263003685104,0.2839756196023554,0,0,6.673949579831933,12.890933425468226,HAS3,all_perturbation
Reactome_2022,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,1/121,0.1460446043669256,0.2839756196023554,0,0,6.618,12.731994261662797,RNF135,all_perturbation
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,1/153,0.1810969457938083,0.3426158433936914,0,0,5.2163157894736845,8.913237611851748,FABP6,all_perturbation
Reactome_2022,mRNA Splicing - Major Pathway R-HSA-72163,1/181,0.2106292587409639,0.3799111991932813,0,0,4.398666666666666,6.851608463223602,PPIL3,all_perturbation
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.2116648109791138,0.3799111991932813,0,0,4.37414364640884,6.7919573900464885,APBA1,all_perturbation
Reactome_2022,mRNA Splicing R-HSA-72172,1/189,0.2188771881168769,0.3830350792045346,0,0,4.209787234042553,6.395696064943001,PPIL3,all_perturbation
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,1/196,0.2260260956636538,0.3858982121086772,0,0,4.057230769230769,6.033527428058542,RNF135,all_perturbation
Reactome_2022,Biological Oxidations R-HSA-211859,1/218,0.2480868509652648,0.4134780849421081,0,0,3.6418433179723504,5.0766435963058445,UGT2B17,all_perturbation
Reactome_2022,Neddylation R-HSA-8951664,1/237,0.2666516300717733,0.4189208948887851,0,0,3.3454237288135595,4.422021995273458,ASB4,all_perturbation
Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,1/242,0.2714633607382698,0.4189208948887851,0,0,3.275186721991701,4.270607999404953,PPIL3,all_perturbation
Reactome_2022,Metabolism R-HSA-1430728,4/2049,0.2735138210099653,0.4189208948887851,0,0,1.5940431206934875,2.0665224823179176,FABP6;HAS3;UGT2B17;DBH,all_perturbation
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,1/246,0.2752908737840587,0.4189208948887851,0,0,3.221061224489796,4.154933898359338,APBA1,all_perturbation
Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,1/260,0.2885354885385602,0.4297337063340258,0,0,3.044787644787645,3.78447979956273,FABP6,all_perturbation
Reactome_2022,Deubiquitination R-HSA-5688426,1/279,0.3061385369475936,0.436253786670736,0,0,2.833956834532374,3.354604424996389,RNF135,all_perturbation
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,1/283,0.3097907030668895,0.436253786670736,0,0,2.793191489361702,3.273224800451882,RNF135,all_perturbation
Reactome_2022,Metabolism Of Carbohydrates R-HSA-71387,1/285,0.3116098476219543,0.436253786670736,0,0,2.7732394366197184,3.2336065069427065,HAS3,all_perturbation
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,1/307,0.3313185880903217,0.4547510032612259,0,0,2.5709803921568626,2.8400974169279687,ASB4,all_perturbation
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.3798907813800664,0.5071510055961925,0,0,2.16099173553719,2.091562280136057,DBH,all_perturbation
Reactome_2022,SARS-CoV Infections R-HSA-9679506,1/369,0.3839857613799743,0.5071510055961925,0,0,2.131086956521739,2.0397694687546664,RNF135,all_perturbation
Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,1/378,0.3912912908587525,0.5072294511131977,0,0,2.0792572944297083,1.9509733715966335,ASB4,all_perturbation
Reactome_2022,Signaling By Interleukins R-HSA-449147,1/453,0.4490148996492059,0.5714735086444439,0,0,1.7276106194690266,1.3832964542514727,IL12A,all_perturbation
Reactome_2022,Immune System R-HSA-168256,3/1943,0.4697161148987292,0.5871451436234115,0,0,1.2125056028686687,0.9162017015416573,RNF135;IL12A;ASB4,all_perturbation
Reactome_2022,Post-translational Protein Modification R-HSA-597592,2/1383,0.545203483188661,0.6695481372492328,0,0,1.1219526912865074,0.6805722282905078,RNF135;ASB4,all_perturbation
Reactome_2022,Metabolism Of RNA R-HSA-8953854,1/666,0.585674017336214,0.7068479519574997,0,0,1.1614436090225564,0.6213629563486741,PPIL3,all_perturbation
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,1/702,0.6052847693053368,0.7131437533977211,0,0,1.0997432239657632,0.5521329464785233,IL12A,all_perturbation
Reactome_2022,Metabolism Of Lipids R-HSA-556833,1/732,0.620942348271138,0.7131437533977211,0,0,1.05296853625171,0.5017574482974868,FABP6,all_perturbation
Reactome_2022,Adaptive Immune System R-HSA-1280218,1/733,0.6214538422465855,0.7131437533977211,0,0,1.0514754098360657,0.5001801641263339,ASB4,all_perturbation
Reactome_2022,Metabolism Of Proteins R-HSA-392499,2/1890,0.7190837624264944,0.8025295168627805,0,0,0.798287429378531,0.2632571764942015,RNF135;ASB4,all_perturbation
Reactome_2022,Infectious Disease R-HSA-5663205,1/961,0.7222765651765024,0.8025295168627805,0,0,0.79225,0.25775628685622,RNF135,all_perturbation
Reactome_2022,Innate Immune System R-HSA-168249,1/1035,0.7490366234785925,0.8192588069297105,0,0,0.732688588007737,0.2117231164036356,RNF135,all_perturbation
Reactome_2022,Developmental Biology R-HSA-1266738,1/1073,0.7617966653664601,0.8203964088561877,0,0,0.7052985074626865,0.1918945161878967,ADIRF,all_perturbation
Reactome_2022,Generic Transcription Pathway R-HSA-212436,1/1190,0.7972857750422547,0.8456061250448156,0,0,0.631959629941127,0.1431654623423534,ZNF354C,all_perturbation
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,1/1312,0.828856434416947,0.8659694090923327,0,0,0.5694279176201373,0.1068863566818612,ZNF354C,all_perturbation
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,1/1449,0.8586738252062671,0.8839289377123337,0,0,0.511767955801105,0.0779761098701903,ZNF354C,all_perturbation
Reactome_2022,Disease R-HSA-1643685,1/1736,0.9058005272145458,0.9189280710872204,0,0,0.4204956772334294,0.041602230048181,RNF135,all_perturbation
Reactome_2022,Signal Transduction R-HSA-162582,1/2465,0.9673562011074348,0.9673562011074348,0,0,0.2842532467532467,0.0094339373082216,FABP6,all_perturbation
MSigDB_Hallmark_2020,Pperoxisome,2/104,0.0080235803689956,0.0401179018449782,0,0,16.235294117647058,78.34130972718806,FABP6;UGT2B17,all_perturbation
MSigDB_Hallmark_2020,Apical Surface,1/44,0.0556879502757451,0.1392198756893628,0,0,18.54046511627907,53.54470543982107,CROCC,all_perturbation
MSigDB_Hallmark_2020,Spermatogenesis,1/135,0.1615539599410189,0.2300828957266827,0,0,5.922388059701492,10.796016395484092,GSG1,all_perturbation
MSigDB_Hallmark_2020,KRAS Signaling Dn,1/200,0.2300828957266827,0.2300828957266827,0,0,3.974874371859297,5.840344997302112,UGT2B17,all_perturbation
MSigDB_Hallmark_2020,Allograft Rejection,1/200,0.2300828957266827,0.2300828957266827,0,0,3.974874371859297,5.840344997302112,IL12A,all_perturbation
