Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	1/284	7.615871e-01	7.925350e-01	0	0	7.001820e-01	1.906951e-01	FGF2
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	7.615871e-01	7.925350e-01	0	0	7.001820e-01	1.906951e-01	SLC6A14
GO_Biological_Process_2023	Gene Expression (GO:0010467)	1/296	7.757036e-01	8.058015e-01	0	0	6.712892e-01	1.704972e-01	PRSS37
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	1/320	8.015008e-01	8.311338e-01	0	0	6.200247e-01	1.371924e-01	IL12A
GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	1/325	8.064935e-01	8.348412e-01	0	0	6.103005e-01	1.312509e-01	FUT10
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	1/328	8.094292e-01	8.364102e-01	0	0	6.046088e-01	1.278300e-01	APBA1
GO_Biological_Process_2023	Proteolysis (GO:0006508)	1/330	8.113618e-01	8.369389e-01	0	0	6.008719e-01	1.256070e-01	CTRB2
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	1/336	8.170439e-01	8.413267e-01	0	0	5.899291e-01	1.192025e-01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	8.413986e-01	8.648932e-01	0	0	5.436458e-01	9.388204e-02	FGF2
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	8.515868e-01	8.723623e-01	0	0	5.245003e-01	8.426298e-02	FGF2
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	1/379	8.530956e-01	8.723623e-01	0	0	5.216717e-01	8.288510e-02	IL12A
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	3/938	8.538201e-01	8.723623e-01	0	0	6.273223e-01	9.913870e-02	FOXR1;CDX4;FGF2
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	1/381	8.545893e-01	8.723623e-01	0	0	5.188729e-01	8.153275e-02	PLK3
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	7/1922	8.570978e-01	8.734093e-01	0	0	7.068980e-01	1.090060e-01	FOXR1;CDX4;GTF2H2C;PHF12;RBBP8;FGF2;ZSCAN1
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	1/387	8.589805e-01	8.738161e-01	0	0	5.106505e-01	7.762350e-02	FGF2
GO_Biological_Process_2023	Organelle Organization (GO:0006996)	1/418	8.796606e-01	8.933105e-01	0	0	4.719376e-01	6.051142e-02	CCL24
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	3/1025	8.924005e-01	9.046882e-01	0	0	5.712873e-01	6.503553e-02	PLK3;NFX1;PHF12
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	2/766	9.002492e-01	9.102265e-01	0	0	5.111657e-01	5.371519e-02	CEACAM6;FGF2
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	9.009543e-01	9.102265e-01	0	0	4.316794e-01	4.502450e-02	PHF12
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	1/480	9.124337e-01	9.202456e-01	0	0	4.095443e-01	3.753059e-02	FGF2
GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	9.410816e-01	9.475164e-01	0	0	3.514279e-01	2.134059e-02	FGF2
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	3/1243	9.523911e-01	9.572668e-01	0	0	4.654140e-01	2.270266e-02	FOXR1;CDX4;FGF2
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	1/705	9.726114e-01	9.751077e-01	0	0	2.754247e-01	7.648712e-03	PLK3
GO_Biological_Process_2023	Protein Modification Process (GO:0036211)	1/711	9.734522e-01	9.751077e-01	0	0	2.730118e-01	7.345806e-03	FUT10
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	1/1127	9.970144e-01	9.970144e-01	0	0	1.684160e-01	5.035698e-04	FGF2
Reactome_2022	Digestion And Absorption R-HSA-8963743	2/28	8.596207e-03	4.854696e-01	0	0	1.559969e+01	7.419888e+01	NPC1L1;PNLIP
Reactome_2022	Retinoid Metabolism And Transport R-HSA-975634	2/43	1.956379e-02	4.854696e-01	0	0	9.885017e+00	3.888840e+01	RBP1;PNLIP
Reactome_2022	Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	2/47	2.312056e-02	4.854696e-01	0	0	9.004535e+00	3.392038e+01	RBP1;PNLIP
Reactome_2022	Free Fatty Acid Receptors R-HSA-444209	1/5	2.475353e-02	4.854696e-01	0	0	5.024242e+01	1.858360e+02	GPR31
Reactome_2022	Arachidonate Production From DAG R-HSA-426048	1/5	2.475353e-02	4.854696e-01	0	0	5.024242e+01	1.858360e+02	ABHD12
Reactome_2022	Intestinal Absorption R-HSA-8963676	1/5	2.475353e-02	4.854696e-01	0	0	5.024242e+01	1.858360e+02	NPC1L1
Reactome_2022	NGF-independant TRKA Activation R-HSA-187024	1/5	2.475353e-02	4.854696e-01	0	0	5.024242e+01	1.858360e+02	ADCYAP1R1
Reactome_2022	Neurotransmitter Release Cycle R-HSA-112310	2/50	2.594896e-02	4.854696e-01	0	0	8.440476e+00	3.082144e+01	APBA1;SLC1A6
Reactome_2022	Fibronectin Matrix Formation R-HSA-1566977	1/6	2.963096e-02	4.854696e-01	0	0	4.019192e+01	1.414328e+02	CEACAM6
Reactome_2022	Activation Of TRKA Receptors R-HSA-187015	1/6	2.963096e-02	4.854696e-01	0	0	4.019192e+01	1.414328e+02	ADCYAP1R1
Reactome_2022	rRNA Modification In Mitochondrion R-HSA-6793080	1/6	2.963096e-02	4.854696e-01	0	0	4.019192e+01	1.414328e+02	TFB1M
Reactome_2022	Inactivation Of CDC42 And RAC1 R-HSA-428543	1/7	3.448425e-02	4.854696e-01	0	0	3.349158e+01	1.127746e+02	SRGAP2
Reactome_2022	Digestion Of Dietary Lipid R-HSA-192456	1/7	3.448425e-02	4.854696e-01	0	0	3.349158e+01	1.127746e+02	PNLIP
Reactome_2022	RHOQ GTPase Cycle R-HSA-9013406	2/59	3.521256e-02	4.854696e-01	0	0	7.104547e+00	2.377432e+01	SRGAP2;ARHGAP26
Reactome_2022	Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763	1/9	4.411885e-02	4.854696e-01	0	0	2.511616e+01	7.838423e+01	PROZ
Reactome_2022	Gamma-carboxylation Of Protein Precursors R-HSA-159740	1/10	4.890039e-02	4.854696e-01	0	0	2.232435e+01	6.737423e+01	PROZ
Reactome_2022	Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881	1/10	4.890039e-02	4.854696e-01	0	0	2.232435e+01	6.737423e+01	CTRB2
Reactome_2022	rRNA Processing In Mitochondrion R-HSA-8868766	1/10	4.890039e-02	4.854696e-01	0	0	2.232435e+01	6.737423e+01	TFB1M
Reactome_2022	Cohesin Loading Onto Chromatin R-HSA-2470946	1/10	4.890039e-02	4.854696e-01	0	0	2.232435e+01	6.737423e+01	MAU2
Reactome_2022	Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782	1/10	4.890039e-02	4.854696e-01	0	0	2.232435e+01	6.737423e+01	PROZ
Reactome_2022	Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854	1/11	5.365826e-02	4.854696e-01	0	0	2.009091e+01	5.876832e+01	PROZ
Reactome_2022	Disorders Of Transmembrane Transporters R-HSA-5619115	3/176	5.835488e-02	4.854696e-01	0	0	3.526667e+00	1.002001e+01	NDC1;SLC6A14;ABCA12
Reactome_2022	HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939	1/12	5.839256e-02	4.854696e-01	0	0	1.826354e+01	5.187882e+01	RBBP8
Reactome_2022	Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936	1/12	5.839256e-02	4.854696e-01	0	0	1.826354e+01	5.187882e+01	SLC28A1
Reactome_2022	Interleukin-35 Signaling R-HSA-8984722	1/12	5.839256e-02	4.854696e-01	0	0	1.826354e+01	5.187882e+01	IL12A
Reactome_2022	Degradation Of Cysteine And Homocysteine R-HSA-1614558	1/13	6.310341e-02	4.854696e-01	0	0	1.674074e+01	4.625434e+01	ADO
Reactome_2022	Diseases Associated With Visual Transduction R-HSA-2474795	1/13	6.310341e-02	4.854696e-01	0	0	1.674074e+01	4.625434e+01	RBP1
Reactome_2022	Mitotic Telophase/Cytokinesis R-HSA-68884	1/13	6.310341e-02	4.854696e-01	0	0	1.674074e+01	4.625434e+01	MAU2
Reactome_2022	NF-kB Activation Thru FADD/RIP-1 Pathway Mediated By Caspase-8 And -10 R-HSA-933543	1/13	6.310341e-02	4.854696e-01	0	0	1.674074e+01	4.625434e+01	RNF135
Reactome_2022	Metabolism Of Vitamins And Cofactors R-HSA-196854	3/186	6.657100e-02	4.854696e-01	0	0	3.332263e+00	9.028721e+00	CTRB2;RBP1;PNLIP
Reactome_2022	Meiosis R-HSA-1500620	2/88	7.183435e-02	4.854696e-01	0	0	4.701946e+00	1.238207e+01	RBBP8;SMC1B
Reactome_2022	TRAF3-dependent IRF Activation Pathway R-HSA-918233	1/15	7.245523e-02	4.854696e-01	0	0	1.434776e+01	3.765981e+01	RNF135
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	2/90	7.468195e-02	4.854696e-01	0	0	4.594620e+00	1.192082e+01	PLK3;RBBP8
Reactome_2022	RAC3 GTPase Cycle R-HSA-9013423	2/93	7.902008e-02	4.854696e-01	0	0	4.442476e+00	1.127524e+01	SRGAP2;ARHGAP26
Reactome_2022	ABC Transporters In Lipid Homeostasis R-HSA-1369062	1/18	8.630996e-02	4.854696e-01	0	0	1.181402e+01	2.894211e+01	ABCA12
Reactome_2022	Lewis Blood Group Biosynthesis R-HSA-9037629	1/18	8.630996e-02	4.854696e-01	0	0	1.181402e+01	2.894211e+01	FUT10
Reactome_2022	Visual Phototransduction R-HSA-2187338	2/98	8.642019e-02	4.854696e-01	0	0	4.210034e+00	1.030841e+01	RBP1;PNLIP
Reactome_2022	SLC Transporter Disorders R-HSA-5619102	2/99	8.792463e-02	4.854696e-01	0	0	4.166421e+00	1.012972e+01	NDC1;SLC6A14
Reactome_2022	Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660	1/19	9.088251e-02	4.854696e-01	0	0	1.115713e+01	2.675688e+01	SLC6A14
Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870	1/20	9.543242e-02	4.854696e-01	0	0	1.056938e+01	2.483103e+01	CHST15
Reactome_2022	Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860	1/20	9.543242e-02	4.854696e-01	0	0	1.056938e+01	2.483103e+01	RFT1
Reactome_2022	Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	2/104	9.556255e-02	4.854696e-01	0	0	3.961184e+00	9.300759e+00	SLC6A14;SLC1A6
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	1/21	9.995977e-02	4.854696e-01	0	0	1.004040e+01	2.312292e+01	PLK3
Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	1/21	9.995977e-02	4.854696e-01	0	0	1.004040e+01	2.312292e+01	CTRB2
Reactome_2022	Gene Silencing By RNA R-HSA-211000	2/108	1.018051e-01	4.854696e-01	0	0	3.810936e+00	8.706827e+00	NDC1;TDRD9
Reactome_2022	Blood Group Systems Biosynthesis R-HSA-9033658	1/22	1.044647e-01	4.854696e-01	0	0	9.561809e+00	2.159923e+01	FUT10
Reactome_2022	Post-chaperonin Tubulin Folding Pathway R-HSA-389977	1/23	1.089473e-01	4.854696e-01	0	0	9.126722e+00	2.023295e+01	TBCB
Reactome_2022	Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	1/23	1.089473e-01	4.854696e-01	0	0	9.126722e+00	2.023295e+01	RBP1
Reactome_2022	Glutamate Neurotransmitter Release Cycle R-HSA-210500	1/23	1.089473e-01	4.854696e-01	0	0	9.126722e+00	2.023295e+01	SLC1A6
Reactome_2022	Digestion R-HSA-8935690	1/23	1.089473e-01	4.854696e-01	0	0	9.126722e+00	2.023295e+01	PNLIP
Reactome_2022	Dopamine Neurotransmitter Release Cycle R-HSA-212676	1/23	1.089473e-01	4.854696e-01	0	0	9.126722e+00	2.023295e+01	APBA1
Reactome_2022	Reproduction R-HSA-1474165	2/113	1.097621e-01	4.854696e-01	0	0	3.638353e+00	8.038723e+00	RBBP8;SMC1B
Reactome_2022	Impaired BRCA2 Binding To PALB2 R-HSA-9709603	1/24	1.134077e-01	4.854696e-01	0	0	8.729469e+00	1.900201e+01	RBBP8
Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	1/25	1.178460e-01	4.854696e-01	0	0	8.365320e+00	1.788821e+01	RNF135
Reactome_2022	Glucuronidation R-HSA-156588	1/25	1.178460e-01	4.854696e-01	0	0	8.365320e+00	1.788821e+01	UGT2B17
Reactome_2022	Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736	1/25	1.178460e-01	4.854696e-01	0	0	8.365320e+00	1.788821e+01	APBA1
Reactome_2022	Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192	1/25	1.178460e-01	4.854696e-01	0	0	8.365320e+00	1.788821e+01	RBBP8
Reactome_2022	Sulfur Amino Acid Metabolism R-HSA-1614635	1/26	1.222622e-01	4.854696e-01	0	0	8.030303e+00	1.687638e+01	ADO
Reactome_2022	Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	1/26	1.222622e-01	4.854696e-01	0	0	8.030303e+00	1.687638e+01	SRFBP1
Reactome_2022	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	2/121	1.228182e-01	4.854696e-01	0	0	3.392386e+00	7.114002e+00	NDC1;RNF135
Reactome_2022	Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933	1/27	1.266566e-01	4.854696e-01	0	0	7.721057e+00	1.595383e+01	NDC1
Reactome_2022	Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554	1/27	1.266566e-01	4.854696e-01	0	0	7.721057e+00	1.595383e+01	RBBP8
Reactome_2022	Effects Of PIP2 Hydrolysis R-HSA-114508	1/27	1.266566e-01	4.854696e-01	0	0	7.721057e+00	1.595383e+01	ABHD12
Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	3/247	1.266953e-01	4.854696e-01	0	0	2.491465e+00	5.147293e+00	SLC6A14;SLC1A6;SLC28A1
Reactome_2022	TRAF6 Mediated IRF7 Activation R-HSA-933541	1/28	1.310293e-01	4.854696e-01	0	0	7.434718e+00	1.510983e+01	RNF135
Reactome_2022	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	1/29	1.353802e-01	4.854696e-01	0	0	7.168831e+00	1.433528e+01	TDRD9
Reactome_2022	Adherens Junctions Interactions R-HSA-418990	1/29	1.353802e-01	4.854696e-01	0	0	7.168831e+00	1.433528e+01	CDH6
Reactome_2022	Myogenesis R-HSA-525793	1/29	1.353802e-01	4.854696e-01	0	0	7.168831e+00	1.433528e+01	NEO1
Reactome_2022	Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107	1/32	1.483040e-01	4.854696e-01	0	0	6.474096e+00	1.235575e+01	NDC1
Reactome_2022	Striated Muscle Contraction R-HSA-390522	1/33	1.525693e-01	4.854696e-01	0	0	6.271465e+00	1.179121e+01	TNNT3
Reactome_2022	Activation Of Matrix Metalloproteinases R-HSA-1592389	1/33	1.525693e-01	4.854696e-01	0	0	6.271465e+00	1.179121e+01	CTRB2
Reactome_2022	Amino Acid Transport Across Plasma Membrane R-HSA-352230	1/33	1.525693e-01	4.854696e-01	0	0	6.271465e+00	1.179121e+01	SLC6A14
Reactome_2022	Glucagon-type Ligand Receptors R-HSA-420092	1/33	1.525693e-01	4.854696e-01	0	0	6.271465e+00	1.179121e+01	ADCYAP1R1
Reactome_2022	Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568	1/33	1.525693e-01	4.854696e-01	0	0	6.271465e+00	1.179121e+01	RBBP8
Reactome_2022	Transcriptional Regulation By E2F6 R-HSA-8953750	1/34	1.568135e-01	4.854696e-01	0	0	6.081114e+00	1.126647e+01	RBBP8
Reactome_2022	Resolution Of D-Loop Structures R-HSA-5693537	1/34	1.568135e-01	4.854696e-01	0	0	6.081114e+00	1.126647e+01	RBBP8
Reactome_2022	Nuclear Import Of Rev Protein R-HSA-180746	1/34	1.568135e-01	4.854696e-01	0	0	6.081114e+00	1.126647e+01	NDC1
Reactome_2022	Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	NDC1
Reactome_2022	Transport Of SLBP Independent Mature mRNA R-HSA-159227	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	NDC1
Reactome_2022	Impaired BRCA2 Binding To RAD51 R-HSA-9709570	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	RBBP8
Reactome_2022	Vpr-mediated Nuclear Import Of PICs R-HSA-180910	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	NDC1
Reactome_2022	Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	NDC1
Reactome_2022	SUMOylation Of SUMOylation Proteins R-HSA-4085377	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	NDC1
Reactome_2022	NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	NDC1
Reactome_2022	Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	1/35	1.610366e-01	4.854696e-01	0	0	5.901961e+00	1.077771e+01	RNF135
Reactome_2022	Transport Of SLBP Dependant Mature mRNA R-HSA-159230	1/36	1.652387e-01	4.854696e-01	0	0	5.733045e+00	1.032157e+01	NDC1
Reactome_2022	Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274	1/36	1.652387e-01	4.854696e-01	0	0	5.733045e+00	1.032157e+01	NDC1
Reactome_2022	Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	1/36	1.652387e-01	4.854696e-01	0	0	5.733045e+00	1.032157e+01	NDC1
Reactome_2022	HDR Thru Single Strand Annealing (SSA) R-HSA-5685938	1/37	1.694201e-01	4.854696e-01	0	0	5.573513e+00	9.895070e+00	RBBP8
Reactome_2022	Interactions Of Rev With Host Cellular Proteins R-HSA-177243	1/37	1.694201e-01	4.854696e-01	0	0	5.573513e+00	9.895070e+00	NDC1
Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	2/149	1.710136e-01	4.854696e-01	0	0	2.742330e+00	4.842987e+00	SRGAP2;ARHGAP26
Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	3/285	1.711957e-01	4.854696e-01	0	0	2.151568e+00	3.797406e+00	NDC1;FUT10;CHST15
Reactome_2022	Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	1/38	1.735807e-01	4.854696e-01	0	0	5.422604e+00	9.495593e+00	NDC1
Reactome_2022	Ovarian Tumor Domain Proteases R-HSA-5689896	1/39	1.777206e-01	4.854696e-01	0	0	5.279638e+00	9.120800e+00	RNF135
Reactome_2022	Synthesis Of PA R-HSA-1483166	1/39	1.777206e-01	4.854696e-01	0	0	5.279638e+00	9.120800e+00	GPAT4
Reactome_2022	RHOU GTPase Cycle R-HSA-9013420	1/39	1.777206e-01	4.854696e-01	0	0	5.279638e+00	9.120800e+00	SRGAP2
Reactome_2022	SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142	1/39	1.777206e-01	4.854696e-01	0	0	5.279638e+00	9.120800e+00	NDC1
Reactome_2022	Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	1/40	1.818400e-01	4.854696e-01	0	0	5.144004e+00	8.768613e+00	RBBP8
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	2/157	1.853177e-01	4.854696e-01	0	0	2.599737e+00	4.382333e+00	PLK3;RBBP8
Reactome_2022	Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	1/41	1.859390e-01	4.854696e-01	0	0	5.015152e+00	8.437172e+00	RBBP8
Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	1.900177e-01	4.854696e-01	0	0	4.892584e+00	8.124812e+00	PROZ
Reactome_2022	Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231	1/42	1.900177e-01	4.854696e-01	0	0	4.892584e+00	8.124812e+00	NDC1
Reactome_2022	RHOF GTPase Cycle R-HSA-9035034	1/42	1.900177e-01	4.854696e-01	0	0	4.892584e+00	8.124812e+00	SRGAP2
Reactome_2022	NS1 Mediated Effects On Host Pathways R-HSA-168276	1/42	1.900177e-01	4.854696e-01	0	0	4.892584e+00	8.124812e+00	NDC1
Reactome_2022	Homologous DNA Pairing And Strand Exchange R-HSA-5693579	1/43	1.940761e-01	4.854696e-01	0	0	4.775854e+00	7.830035e+00	RBBP8
Reactome_2022	Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234	1/43	1.940761e-01	4.854696e-01	0	0	4.775854e+00	7.830035e+00	NDC1
Reactome_2022	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	1/43	1.940761e-01	4.854696e-01	0	0	4.775854e+00	7.830035e+00	SLC28A1
Reactome_2022	Sphingolipid De Novo Biosynthesis R-HSA-1660661	1/44	1.981144e-01	4.854696e-01	0	0	4.664553e+00	7.551493e+00	ALDH3B1
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	1/44	1.981144e-01	4.854696e-01	0	0	4.664553e+00	7.551493e+00	SRFBP1
Reactome_2022	Aspirin ADME R-HSA-9749641	1/44	1.981144e-01	4.854696e-01	0	0	4.664553e+00	7.551493e+00	UGT2B17
Reactome_2022	Interleukin-12 Signaling R-HSA-9020591	1/44	1.981144e-01	4.854696e-01	0	0	4.664553e+00	7.551493e+00	IL12A
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	1/45	2.021327e-01	4.865495e-01	0	0	4.558310e+00	7.287968e+00	IL12A
Reactome_2022	SUMOylation Of DNA Replication Proteins R-HSA-4615885	1/45	2.021327e-01	4.865495e-01	0	0	4.558310e+00	7.287968e+00	NDC1
Reactome_2022	PKMTs Methylate Histone Lysines R-HSA-3214841	1/47	2.101095e-01	4.884597e-01	0	0	4.359684e+00	6.801658e+00	KMT5C
Reactome_2022	G Alpha (Z) Signaling Events R-HSA-418597	1/47	2.101095e-01	4.884597e-01	0	0	4.359684e+00	6.801658e+00	RGS20
Reactome_2022	Viral Messenger RNA Synthesis R-HSA-168325	1/47	2.101095e-01	4.884597e-01	0	0	4.359684e+00	6.801658e+00	NDC1
Reactome_2022	SUMOylation Of RNA Binding Proteins R-HSA-4570464	1/47	2.101095e-01	4.884597e-01	0	0	4.359684e+00	6.801658e+00	NDC1
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	1/49	2.180074e-01	4.983025e-01	0	0	4.177609e+00	6.363445e+00	PLK3
Reactome_2022	Netrin-1 Signaling R-HSA-373752	1/49	2.180074e-01	4.983025e-01	0	0	4.177609e+00	6.363445e+00	NEO1
Reactome_2022	Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185	1/50	2.219269e-01	4.998441e-01	0	0	4.092146e+00	6.160346e+00	CHST15
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	2/178	2.235668e-01	4.998441e-01	0	0	2.287106e+00	3.426187e+00	SRGAP2;ARHGAP26
Reactome_2022	Diseases Of DNA Repair R-HSA-9675135	1/51	2.258270e-01	4.998441e-01	0	0	4.010101e+00	5.966974e+00	RBBP8
Reactome_2022	Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	1/52	2.297078e-01	4.998441e-01	0	0	3.931274e+00	5.782696e+00	TFB1M
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	1/52	2.297078e-01	4.998441e-01	0	0	3.931274e+00	5.782696e+00	ARHGAP26
Reactome_2022	Metabolism Of Non-Coding RNA R-HSA-194441	1/52	2.297078e-01	4.998441e-01	0	0	3.931274e+00	5.782696e+00	NDC1
Reactome_2022	Nuclear Envelope Breakdown R-HSA-2980766	1/53	2.335693e-01	5.042130e-01	0	0	3.855478e+00	5.606931e+00	NDC1
Reactome_2022	RHOJ GTPase Cycle R-HSA-9013409	1/54	2.374116e-01	5.044997e-01	0	0	3.782542e+00	5.439144e+00	ARHGAP26
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	1/54	2.374116e-01	5.044997e-01	0	0	3.782542e+00	5.439144e+00	IL12A
Reactome_2022	Meiotic Recombination R-HSA-912446	1/56	2.450391e-01	5.127294e-01	0	0	3.644628e+00	5.125576e+00	RBBP8
Reactome_2022	tRNA Processing In Nucleus R-HSA-6784531	1/57	2.488245e-01	5.127294e-01	0	0	3.579365e+00	4.978923e+00	NDC1
Reactome_2022	SUMOylation Of Chromatin Organization Proteins R-HSA-4551638	1/57	2.488245e-01	5.127294e-01	0	0	3.579365e+00	4.978923e+00	NDC1
Reactome_2022	Neurexins And Neuroligins R-HSA-6794361	1/57	2.488245e-01	5.127294e-01	0	0	3.579365e+00	4.978923e+00	APBA1
Reactome_2022	SARS-CoV-2-host Interactions R-HSA-9705683	2/196	2.568156e-01	5.252169e-01	0	0	2.073007e+00	2.818039e+00	NDC1;RNF135
Reactome_2022	Meiotic Synapsis R-HSA-1221632	1/60	2.600684e-01	5.278999e-01	0	0	3.396850e+00	4.574914e+00	SMC1B
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	1/61	2.637791e-01	5.314661e-01	0	0	3.340067e+00	4.451118e+00	CDH6
Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	2.856601e-01	5.713202e-01	0	0	3.035507e+00	3.803346e+00	RBBP8
Reactome_2022	Glycolysis R-HSA-70171	1/69	2.928097e-01	5.771321e-01	0	0	2.945930e+00	3.618287e+00	NDC1
Reactome_2022	RHOB GTPase Cycle R-HSA-9013026	1/69	2.928097e-01	5.771321e-01	0	0	2.945930e+00	3.618287e+00	ARHGAP26
Reactome_2022	RHOC GTPase Cycle R-HSA-9013106	1/73	3.068970e-01	5.854508e-01	0	0	2.781706e+00	3.285871e+00	ARHGAP26
Reactome_2022	Formation Of Cornified Envelope R-HSA-6809371	1/74	3.103752e-01	5.854508e-01	0	0	2.743462e+00	3.209777e+00	LIPK
Reactome_2022	Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	1/74	3.103752e-01	5.854508e-01	0	0	2.743462e+00	3.209777e+00	APBA1
