covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
GGA2,-0.011922338804905841,0.9881484506717265,0.02534376040332168,-0.06159519642822865,0.03775051881841697,0.9402634317584931,1.0384721213062464,0.0,-0.47042501251484525,0.6380513974325348,0.6482554517210596
SVIL,-0.01194728090664676,0.9881238044799,0.025015356365570746,-0.060976478443600206,0.03708191663030668,0.94084536966317,1.0377780286354457,0.0,-0.4775978695666354,0.6329364475027408,0.6598674474858313
IL21,-0.011949936731217284,0.9881211801999061,0.02354974965706887,-0.058106597904006754,0.03420672444157219,0.9435493616914957,1.03479850276121,0.0,-0.5074337054632044,0.61185054115946,0.7087488110241267
PHLDA3,-0.011982051536418825,0.9880894473902377,0.024934636360967086,-0.06085304077151719,0.036888937698679534,0.9409615125934504,1.0375777786628477,0.0,-0.48053845113120003,0.6308445687404926,0.664643505733115
GLS,-0.01207625047922979,0.9879963747926299,0.024780987657339715,-0.06064609378894724,0.036493592830487656,0.9411562618898907,1.037167658687459,0.0,-0.48731917574128675,0.6260321606425917,0.6756913214231188
ZNF473CR,-0.012101089679429158,0.9879718340576675,0.02488969238039927,-0.06088399033129273,0.03668181097243442,0.940932390699527,1.0373628908296035,0.0,-0.4861888003468783,0.6268333112457105,0.6738462451789451
MAGEA11,-0.012138710767929191,0.9879346661810152,0.02463904511475969,-0.060430351806315744,0.036152930270457365,0.9413593307122442,1.036814394672998,0.0,-0.49266157480500977,0.6222517324764578,0.684429752916544
AGPAT2,-0.012159785653534266,0.9879138457903347,0.0245515838214321,-0.060280005706957455,0.03596043439988892,0.9415008710554641,1.0366148313916477,0.0,-0.4952749990377192,0.6204060162034901,0.688715418337897
IRAK1,-0.012220289709900937,0.9878540748035354,0.025626204641932195,-0.06244672786854119,0.03800614844873931,0.9394631086826654,1.0387376194838709,0.0,-0.4768669368192299,0.6334568771429157,0.658681684281514
RBM48,-0.01222879930319928,0.9878456686028874,0.025315182307973617,-0.06184564488889313,0.03738804628249458,0.940027973715673,1.0380957718952353,0.0,-0.4830618699256821,0.6290518068382693,0.668749256811688
CMAS,-0.012247261646221606,0.987827430825657,0.025348514459631256,-0.06192943704869166,0.037434913756248446,0.9399492100414196,1.0381444259617163,0.0,-0.48315500562078173,0.6289856803575562,0.6689009221584763
KIR2DS5,-0.012247743052743603,0.9878269552792037,0.023419623917746567,-0.05814936246299972,0.033653876357512505,0.9435090120819276,1.0342265745008592,0.0,-0.5229692456104171,0.6009956552590796,0.7345735334997147
NRN1,-0.012276571144106553,0.9877984785239534,0.024083089190449557,-0.05947855859385357,0.034925416305640465,0.9422557366625818,1.035542471336153,0.0,-0.5097589867737972,0.6102203221226157,0.7125978682036438
FDCSP,-0.012277655574999966,0.9877974073253476,0.025362663966972517,-0.06198756350225787,0.037432252352257944,0.9398945757151728,1.038141663043675,0.0,-0.4840838324786401,0.6283263748001935,0.6704139545696711
UBTF,-0.012287495917674555,0.9877876871081918,0.02555796264214781,-0.06238018221450443,0.037805190379155314,0.9395256279498458,1.0385288977499159,0.0,-0.4807697737773183,0.6306801349614464,0.6650196026866378
SF3A3,-0.012337205191122958,0.9877385861203416,0.025630695341910842,-0.06257244495998673,0.037898034577740825,0.9393450095368174,1.038625323609357,0.0,-0.48134492749985547,0.6302713709918257,0.6659549626425741
CREG2,-0.012360681829276209,0.9877153976111605,0.023410323136747534,-0.05824407204374612,0.0335227083851937,0.9434196569704223,1.034090925994728,0.0,-0.5280013333038305,0.5974984105401925,0.7429932196330256
NMUR2,-0.012406265951138981,0.9876703744982873,0.023501605130806083,-0.05846856558640065,0.03365603368412269,0.9432078891205659,1.034228805667776,0.0,-0.5278901539740685,0.5975755789191382,0.7428069040764073
GAL3ST2,-0.01241682209592892,0.9876599485618384,0.02456430201470503,-0.060561969350115465,0.03572832515825763,0.9412354394626129,1.036374251430766,0.0,-0.5054823901976041,0.6132200638700074,0.7055231937611636
H1-9,-0.012422746920067253,0.9876540968676698,0.023547548122660657,-0.05857509316470591,0.0337295993245714,0.9431074168199299,1.0343048921708775,0.0,-0.5275601033006232,0.5978046902249271,0.7422538788052817
MAGEA12,-0.012473328652842319,0.9876041408755087,0.024254636982950308,-0.06001154359751816,0.03506488629183352,0.941753662296263,1.0356869085024232,0.0,-0.5142657324292419,0.607066216414257,0.7200742062774764
TYW1,-0.012524644096139799,0.9875534628315116,0.024554106269769692,-0.060649808057457524,0.035600519865177926,0.9411527661893158,1.0362418057796292,0.0,-0.5100834849590832,0.6099929748339223,0.7131354673440086
WIPF1,-0.012571132394900226,0.9875075542182046,0.026361597407222905,-0.06423891388800158,0.03909664909820114,0.9377809238777853,1.0398709813861684,0.0,-0.47687293758062693,0.6334526038165192,0.6586914167949932
SNAI3,-0.012624939767283962,0.9874544204610097,0.024253147832433066,-0.06016023603057845,0.03491035649601053,0.9416136410631797,1.0355268763810996,0.0,-0.5205485017660667,0.6026813321101204,0.7305327164883241
IPP,-0.012657517009497717,0.9874222524431548,0.025350687538495224,-0.06234395156827671,0.03702891754928128,0.9395596681871401,1.0377230288111023,0.0,-0.4992967938355587,0.6175703134854509,0.6953246907539835
PLA2G5,-0.012657850530951986,0.9874219231167041,0.02427986735120985,-0.060245516088733214,0.034929815026829236,0.9415333436210445,1.0355470264087816,0.0,-0.5213311237600832,0.6021361230609049,0.731838425401929
LIAS,-0.012682720234306643,0.987397366531749,0.025063494148800727,-0.06180626609268645,0.03644082562407316,0.9400649916145339,1.0371129316914345,0.0,-0.5060236277914787,0.6128400628476904,0.7064174820526381
CORIN,-0.012710585046616379,0.9873698532727833,0.02546141218601262,-0.06261403592673036,0.0371928658334976,0.9393059420821973,1.0378931756684295,0.0,-0.49920974350350505,0.617631631165189,0.695181454722122
RBMY2FP,-0.012714131506985625,0.987366351610938,0.023322348725161708,-0.058425095043186215,0.03299683202921497,0.9432488917710673,1.0335472649885786,0.0,-0.5451479890303146,0.5856517396118397,0.7718850802270277
FAM53C,-0.012717634382416866,0.9873628929956609,0.025291339041559974,-0.06228774802466618,0.03685247925983245,0.939612476253912,1.0375399508864303,0.0,-0.5028454350130938,0.6150729467102425,0.7011705728643852
FLJ16734,-0.012729540986804117,0.987351136926295,0.02544279660931614,-0.06259650600704156,0.03713742403343332,0.9393224081842495,1.037835634597601,0.0,-0.500320038801987,0.6168497463541772,0.6970089776167946
SNUPN,-0.01278245954801118,0.9872988891071746,0.025022635855389004,-0.06182592462283424,0.03626100552681188,0.940046511500202,1.0369264547098438,0.0,-0.5108358536600085,0.6094660011611537,0.7143823520144609
FCN3,-0.012796767890017048,0.9872847625980709,0.024852136467511807,-0.061506060305214674,0.03591252452518058,0.9403472469308362,1.0365651684946358,0.0,-0.5149162087833271,0.6066115737996995,0.721155070871634
MRPL23,-0.01281559968366585,0.9872661704302115,0.024892632347038052,-0.06160426256425719,0.03597306319692549,0.9402549072409605,1.0366279226726216,0.0,-0.5148350525970293,0.6066682886288479,0.721020193164766
PHOSPHO1,-0.012818531571133303,0.9872632758811426,0.023557486079810036,-0.05899035585386464,0.03335329271159804,0.9427158608027847,1.033915749623172,0.0,-0.5441383485362403,0.5863462729240849,0.7701751799168128
SLC40A1,-0.012840015003726933,0.9872420663049312,0.0252070550267934,-0.06224493501256132,0.03656490500510746,0.9396527047553772,1.037241624005928,0.0,-0.5093817976784223,0.6104846325547377,0.7119731155077927
CHST9,-0.012843527017077111,0.9872385991037028,0.024405944564878646,-0.06067829937292034,0.03499124533876612,0.9411259518909447,1.0356106423395925,0.0,-0.5262458489543395,0.5987174018431762,0.7400528918121724
GPRACR,-0.012849697910919456,0.9872325069779077,0.025545297191461272,-0.06291756038055574,0.03721816455871683,0.9390208830225379,1.0379194333748292,0.0,-0.5030161839422473,0.6149528937268163,0.701452192711203
CYP4F3,-0.012873529786867057,0.9872089796556212,0.024136845708516756,-0.060180878075960065,0.034433818502225946,0.9415942044322756,1.035033526040346,0.0,-0.5333559298647128,0.593787218066629,0.7519820568513781
KCNT1,-0.012933244565377248,0.9871500304501446,0.02377384614755299,-0.05952912678857742,0.03366263765782292,0.9422080896957312,1.0342356357101614,0.0,-0.5440114521271289,0.586433592176973,0.76996034837494
GALP,-0.012967313740449841,0.9871163996358246,0.023480873951338587,-0.058988981010598185,0.0330543535296985,0.9427171568902292,1.033606717887975,0.0,-0.5522500468816922,0.580777049904813,0.7839436502360262
TMEM88,-0.012969632333109953,0.987114110917639,0.025247697246790844,-0.062454209629391085,0.03651494496317118,0.9394560798706528,1.0371898046653534,0.0,-0.5136956533633372,0.6074647913895794,0.7191273022342397
FAM66C,-0.01297228087306457,0.9871114965099387,0.0236313634934497,-0.05928890222580061,0.033344340479671476,0.9424344584106974,1.033906493811019,0.0,-0.5489433936666547,0.5830442973585566,0.7783225971361494
FIGN,-0.012984484041866277,0.9870994506952194,0.02353204328971471,-0.05910644137234456,0.033137473288612,0.9426064314950062,1.033692634599816,0.0,-0.5517788609347614,0.5810998720282681,0.7831419579400685
VAMP8,-0.013003744240189984,0.9870804391471175,0.0250842779917889,-0.06216802568228694,0.03616053720190697,0.9397249755947059,1.036822281679022,0.0,-0.5184021738415846,0.6041776983072205,0.7269551632799497
KIF13A,-0.01302789536837559,0.9870566003287704,0.023467345936360528,-0.05902304821638462,0.03296725747963344,0.9426850416978875,1.0335166987457391,0.0,-0.5551499263574602,0.578792115748733,0.7888828251387948
CLDN19,-0.013088576143261395,0.986996706786618,0.024083824082410086,-0.060292003954783575,0.03411485166826079,0.9414895747624525,1.0347034373199728,0.0,-0.5434592155496102,0.5868136643328934,0.7690256294047231
CYP2D7,-0.013108915252361382,0.986976632357066,0.024753697305844848,-0.06162527045602345,0.03540743995130069,0.9402351546751171,1.0360417476152413,0.0,-0.529574030513256,0.5964073038645005,0.7456301692838273
MARCHF10,-0.013137342110887393,0.9869485761107469,0.02300668788433492,-0.05822962176773785,0.03195493754596306,0.9434332897433556,1.0324709785808053,0.0,-0.5710227468175683,0.5679842237448978,0.8160772367086211
CMTM8,-0.013161456013725321,0.9869247772156198,0.024426255456470262,-0.061036036985582014,0.03471312495813137,0.9407893359533821,1.035322657962574,0.0,-0.538824136887465,0.5900082072883635,0.7611930717148047
GLTPD2,-0.013198698505410864,0.9868880223622355,0.02351415890927724,-0.0592856030943459,0.03288820608352416,0.942437567630992,1.0334350010370026,0.0,-0.5613085527036848,0.5745872121218423,0.7994022099419144
EFCAB4B,-0.013200107117910352,0.9868866322204107,0.024779546987175438,-0.06176712676599221,0.03536691253017151,0.9401017858454006,1.0359997603658515,0.0,-0.5327017126157317,0.5942400804336396,0.7508821792247263
SPG7,-0.013259140703661075,0.9868283744833798,0.025927106956039968,-0.06407533656081732,0.037557055153495174,0.937934336121838,1.038271234116552,0.0,-0.5114007022126404,0.6090705033165903,0.7153188570710973
CCDC144B,-0.013282191674741047,0.986805627393231,0.023593689902233733,-0.05952497414552551,0.03296059079604342,0.9422120023577324,1.0335098086398906,0.0,-0.5629552532808171,0.5734653543145373,0.802221765871077
AFP,-0.013314670744919398,0.9867735773844865,0.024001263817165303,-0.06035628341000773,0.03372694192016894,0.941429058270492,1.0343021436081554,0.0,-0.5547487351643945,0.5790665364588592,0.7881989672183579
NECTIN1,-0.01331713626174826,0.9867711444806243,0.02467971900186862,-0.06168849665397957,0.03505422413048304,0.9401757090603822,1.0356758659003653,0.0,-0.539598374711639,0.5894740377195129,0.7624998210854268
FTCD,-0.013321119359900614,0.9867672140821295,0.024318217343568368,-0.06098394952151192,0.03434171080171069,0.9408383405603679,1.0349381958726949,0.0,-0.5477835472764929,0.5838405370125139,0.7763537118707353
DMXL1,-0.013334554526162744,0.9867539567896035,0.02533006024646951,-0.06298056033547275,0.03631145128314726,0.9389617266126866,1.03697876456851,0.0,-0.5264320098891714,0.598588080045644,0.7403645448022009
YES1,-0.013357926416501374,0.9867308947538369,0.025842857491304806,-0.06400899635705992,0.03729314352405718,0.937996560940788,1.0379972584176345,0.0,-0.5168904569084838,0.6052326297381246,0.7244383256202356
C5orf4,-0.013370999535333411,0.9867179951879136,0.02351900568915799,-0.059467403638275705,0.03272540456760888,0.9422662475420913,1.0332667699467437,0.0,-0.5685189124086695,0.5696826674976274,0.8117695817727217
C9orf27,-0.013394683478112882,0.9866946260921133,0.02326028711698059,-0.058984008497455845,0.032194641541230085,0.9427218445753361,1.0327184956636,0.0,-0.5758606250536963,0.5647093918011314,0.82441946960279
NBPF15,-0.013400295150713329,0.986689089100451,0.024022556373263195,-0.06048364045889233,0.03368305015746567,0.9413091682784763,1.0342567472601751,0.0,-0.5578213634926752,0.5769663730068854,0.7934408573162941
CBR3,-0.013406432477370483,0.9866830334857848,0.024923635747868485,-0.06225586090698773,0.03544299595224676,0.9396424382652131,1.0360785857715047,0.0,-0.537900353423237,0.5906458444227763,0.7596347557630484
ANKLE1,-0.013467748841742561,0.9866225355241602,0.02426932164247855,-0.06103474519021899,0.03409924750673387,0.9407905512614688,1.0346872917663736,0.0,-0.5549289362159173,0.5789432687160938,0.7885061110112104
CHD3,-0.013564823063640378,0.9865267645577387,0.025290729855758618,-0.06313374272365914,0.03600409659637839,0.9388179052287212,1.0366600932602086,0.0,-0.5363555397967967,0.5917128525978532,0.7570308626728436
ELK1,-0.01357966397899869,0.9865121237061693,0.025275225989832038,-0.06311819662018023,0.03595886866218284,0.9388325003024718,1.03661320832599,0.0,-0.5372717135926558,0.5910799413093967,0.7585748322827903
ADGRF4,-0.013580532737851024,0.9865112666654011,0.023509582622784953,-0.05965846797007823,0.03249740249437619,0.9420862312690168,1.0330312098361105,0.0,-0.5776594572414518,0.5634940563202661,0.8275277018146225
CTAGE10P,-0.013608472315039023,0.9864837043427609,0.023484739128434573,-0.05963771519308936,0.03242077056301132,0.9421057823773477,1.0329520496924767,0.0,-0.5794602290711554,0.562278674626523,0.8306427636301633
PARP3,-0.013669579224766472,0.9864234252138464,0.025547559687867552,-0.06374187610587422,0.036402717656341274,0.9382471522852792,1.0370734101783465,0.0,-0.5350639901335903,0.5926056093835612,0.7548558125106355
DDA1,-0.013726845813334207,0.9863669377268394,0.02507372044781382,-0.06287043484947481,0.0354167432228064,0.9390651359230591,1.0360513862377458,0.0,-0.5474594742293639,0.5840631050695722,0.7758038414456497
GUF1,-0.013796916919250831,0.9862978243261278,0.024613372227510567,-0.06203824002324995,0.03444440618474828,0.9398469463348321,1.035044484704733,0.0,-0.5605455762713369,0.5751073615788282,0.7980967900321733
PCGF5,-0.013807612743776076,0.9862872751140855,0.024836313972501353,-0.06248589363860764,0.034870668151055495,0.9394263146071037,1.0354857788487717,0.0,-0.5559445237752992,0.5782487797758072,0.7902377784067856
LRRC18,-0.013812649927468465,0.98628230701642,0.023420463812522944,-0.05971591550123708,0.03209061564630015,0.9420321122954072,1.0326110717854073,0.0,-0.5897684195341524,0.555345917770435,0.8485414074019262
ANKRD30A,-0.013820002488612317,0.9862750553421117,0.02510510985820579,-0.06302511363861714,0.0353851086613925,0.938919893698144,1.0360186117249466,0.0,-0.5504856408383788,0.5819863229885442,0.7809428455140324
HAS3,-0.01385164599778111,0.9862438466321342,0.024591918679402972,-0.062050920920148744,0.034347628924586524,0.9398350283081708,1.0349443207822309,0.0,-0.5632600765463084,0.5732577994577437,0.802744016363523
ALPI,-0.013881203146288271,0.9862146965070945,0.023816694674680207,-0.06056106693944838,0.03279866064687183,0.9412362888438969,1.0333424657916992,0.0,-0.5828349960351775,0.560004383676428,0.836489974353745
ZFP14,-0.013884298123012279,0.9862116442002873,0.025120464956763663,-0.06311950471316959,0.03535090846714503,0.9388312722230631,1.035983180293066,0.0,-0.5527086440043756,0.5804629333772453,0.7847241510354482
STEAP2,-0.013892577388697107,0.9862034791258639,0.024797359028788983,-0.06249450799683265,0.03470935321943844,0.9394182220871595,1.0353187530034098,0.0,-0.5602442329672384,0.5753128598415922,0.7975813760604193
SH3D19,-0.013893421047489246,0.9862026471069789,0.025843052788852412,-0.06454487376420738,0.036758031669228884,0.9374940444314454,1.0374419623653768,0.0,-0.5376075791433694,0.5908479966304382,0.7591410689062732
PSRC1,-0.013894119268204093,0.9862019585201021,0.02556215022860092,-0.0639950130836642,0.03620677454725602,0.9380096772948485,1.03687022269725,0.0,-0.5435426653841613,0.5867562233705492,0.7691668562587047
IL4R,-0.0139042307983479,0.9861919865596865,0.02559092735890299,-0.06406152675277849,0.03625306515608269,0.9379472889044103,1.0369182211620631,0.0,-0.5433265705203398,0.5869049731481971,0.7688011620220178
HNRNPUL1,-0.01397153955848366,0.9861256094337215,0.025881625782157847,-0.06469859395285635,0.03675551483588903,0.9373499437459542,1.0374393513001436,0.0,-0.5398246491963149,0.5893179663836245,0.762881844958753
PMS2,-0.014023736645239772,0.9860741378930774,0.025559834755574468,-0.06412009221696086,0.036072618926481316,0.9378923591945647,1.0367311300590993,0.0,-0.548663040248383,0.5832367147978538,0.7778465545956641
MSL2,-0.01403461772809354,0.9860634083970574,0.024448251928588217,-0.06195231099308836,0.033883075536901286,0.9399277099413506,1.0344636455502443,0.0,-0.5740540374456121,0.5659312347789112,0.821301330293893
CSMD2,-0.014073858749801771,0.9860247150206316,0.0244747542469246,-0.06204349560424272,0.03389577810463918,0.9398420069060647,1.0344767859782327,0.0,-0.5750357534875038,0.5652671168048347,0.8229953211249523
ASB7,-0.014107314599502142,0.9859917272777845,0.024380955843306695,-0.06189310996104465,0.03367848076204036,0.9399833562789696,1.0342520213429227,0.0,-0.578620243199982,0.5628454425432234,0.8291892825084937
FLJ41130,-0.014110665910741999,0.9859884229181635,0.023871509600276637,-0.060897964983886346,0.03267663316240235,0.9409192415881303,1.03321637730329,0.0,-0.5911090729921193,0.5544473410666326,0.8508776487286842
ZBTB6,-0.014175078838478631,0.9859249145625304,0.024413199735975884,-0.062024071068374126,0.03367391339141686,0.9398602630781469,1.034247297541411,0.0,-0.5806317480616804,0.5614886703148692,0.8326711825828733
GPR155,-0.014189133990821647,0.9859110573350404,0.023872290576233732,-0.0609779637487147,0.032599695767071404,0.9408439722217683,1.0331368873843199,0.0,-0.5943767291835733,0.5522601693572773,0.856580015175109
DYNLRB2,-0.014199628420972485,0.9859007108146047,0.025745414323404426,-0.06465971326190681,0.03626045641996183,0.9373863892679373,1.036925885326581,0.0,-0.5515401011846993,0.581263484780812,0.7827358141866586
LINC00469,-0.014225246773192854,0.9858754539864614,0.023783071199293716,-0.06083920976556037,0.03238871621917466,0.940974527127738,1.0329189396229728,0.0,-0.5981248869832799,0.5497566055920535,0.8631350610228632
ZNF662,-0.01426587148745091,0.9858354038913665,0.024545926482219736,-0.06237500335976954,0.033843260384867714,0.9395304936291919,1.0344224590428523,0.0,-0.5811909971206277,0.5611117346415901,0.8336400103948164
LINGO4,-0.014272131088190013,0.9858292329746574,0.024031122272926884,-0.06137226525120503,0.03282800307482501,0.9404730691585353,1.0333727870133995,0.0,-0.5939019795288042,0.5525776749641411,0.855750818783184
MAP7D2,-0.014321336931797258,0.9857807256090289,0.024340181111617225,-0.06202721528774911,0.033384541424154604,0.9398573079559437,1.033948058664045,0.0,-0.5883825131014282,0.5562755725488252,0.8461283402511275
ADIRF,-0.014324508604320276,0.985777599040346,0.025449888054980573,-0.06420537260265832,0.035556355394017775,0.9378123787828586,1.0361960417188631,0.0,-0.5628515368466209,0.5735359831935412,0.8020440922620251
SPEM1,-0.014342389730667711,0.9857599723841398,0.023615679905249563,-0.060628271815383133,0.03194349235404771,0.941173035301377,1.0324591618199312,0.0,-0.6073248700952929,0.5436353366980589,0.8792888594918749
EAF2,-0.014394657881989932,0.9857084498792406,0.02559769601057426,-0.06456522014992011,0.03577590438594024,0.9374749700100624,1.0364235624903206,0.0,-0.5623419340570176,0.5738830726946424,0.8011712737138458
RAVER1,-0.01442833328002116,0.9856752563137545,0.025673053339391017,-0.06474659319840331,0.035889926638361,0.9373049527356166,1.0365417445769436,0.0,-0.5620030110669887,0.574113967591067,0.8005909395930415
C17orf97,-0.014468940308447555,0.9856352317832464,0.025380359196593125,-0.06421353024846002,0.03527564963156492,0.9378047284728483,1.0359052163390114,0.0,-0.5700841424809212,0.5686206299391481,0.8144616529753503
LOC389641,-0.014496347939859862,0.9856082182262972,0.02459219366957356,-0.06269616183305796,0.03370346595333823,0.9392288038979498,1.03427786265035,0.0,-0.5894694932317209,0.5555463708998489,0.848020757935143
ACTR3BP5,-0.014506991508237343,0.9855977278936604,0.023539371071466676,-0.06064331102703605,0.03162932801056136,0.9411588809073327,1.0321348509113106,0.0,-0.6162862832738144,0.5377055902343284,0.8951116242756199
KRTAP4-12,-0.01450919387404269,0.985595557249317,0.02360241076386025,-0.06076906891952929,0.03175068117144391,0.9410405301918928,1.0322601113381464,0.0,-0.6147335549408794,0.5387306961637855,0.8923638245097087
PARTICL,-0.014518098708078919,0.9855867807235297,0.024517847483920902,-0.06257219675500987,0.03353599933885203,0.9393452426869529,1.0341046701406404,0.0,-0.592144099011957,0.5537540988514138,0.8526826224463923
ANKRD28,-0.014525951061883414,0.9855790415778076,0.0248273885479452,-0.0631867384460382,0.034134836322271364,0.9387681532139848,1.0347241157167957,0.0,-0.5850776868389419,0.5584954814236651,0.8403824864330984
OR1J2,-0.014548491420457678,0.9855568265231758,0.023762563364001177,-0.061122259794250934,0.032025276953335576,0.9407082219514592,1.032543604531771,0.0,-0.6122441925814177,0.5403762068512765,0.8879639417140761
HAPLN2,-0.014565309232045732,0.9855402517535341,0.023748226436582264,-0.06111097774444896,0.03198035928035749,0.9407188351283375,1.0324972261174203,0.0,-0.6133219788408715,0.5396634634149682,0.8898680783834358
DDX5,-0.014574563569390603,0.9855311312737794,0.024953092248696584,-0.0634817256797415,0.03433259854096029,0.9384912694339774,1.0349287652889607,0.0,-0.5840784550520748,0.5591675293319528,0.8386475085514883
CLCN1,-0.01457916484722425,0.9855265965816635,0.023599256379089186,-0.06083285741216618,0.031674527717717685,0.9409805045494546,1.0321815041586666,0.0,-0.6177806882145044,0.5367199151195878,0.8977586742419748
CD80,-0.014588247009955735,0.985517645909383,0.025069280170074797,-0.0637231332616465,0.034546639241735025,0.9382647378703031,1.0351503058756404,0.0,-0.5819172673082862,0.5606224090333713,0.8348986823842821
LIME1,-0.014629603804546778,0.9854768889013306,0.025922401263996586,-0.06543657667477566,0.0361773690656821,0.9366584508693584,1.0368397334772992,0.0,-0.56436144381677,0.5725081730298381,0.8046318058603981
KRT38,-0.014649806960796251,0.9854569793588823,0.023276112679590483,-0.060270149512889684,0.030970535591297185,0.9415101507164951,1.0314551122238036,0.0,-0.6293923372196872,0.5290922333862467,0.9184088544949448
TSPY3,-0.014668662978016826,0.9854383977402976,0.023414162714491326,-0.060559578626580415,0.031222252670546763,0.9412376896990198,1.031714779772037,0.0,-0.6264867617469064,0.5309957173332971,0.9132278696525289
CSPG4,-0.014686939299286548,0.985420387716128,0.02520890385855916,-0.0640954829517953,0.034721604353222205,0.9379154403203325,1.0353314369096576,0.0,-0.5826091995785014,0.5601564109724169,0.8360983715974312
GTPBP10,-0.014693865687674003,0.9854135623354354,0.024481464910928685,-0.0626766552018753,0.0332889238265273,0.9392471252665171,1.033849199761005,0.0,-0.600203694555654,0.5483704917214973,0.8667771543180776
C1orf100,-0.014742718954286737,0.9853654228398462,0.023105576965026447,-0.06002881764775686,0.03054337973918339,0.9417373945366935,1.0310146142237715,0.0,-0.638058897062035,0.5234353414181873,0.9339167590236801
FZD9,-0.014756725422843075,0.9853516214466893,0.02556418316979316,-0.06486160372982266,0.03534815288413652,0.9371971589937271,1.0359803255593503,0.0,-0.5772422034700384,0.5637758509417574,0.8268064127802501
ATP6V1F,-0.014828770284772792,0.9852806344823237,0.02519455763302991,-0.06420919585193012,0.03455165528238454,0.9378087932992184,1.0351554982446758,0.0,-0.5885703770139773,0.5561495105028036,0.8464553179365268
FAM197Y2,-0.014854960183730136,0.9852548304199663,0.023605039250993054,-0.06111998696933085,0.03141006660187058,0.9407103600189783,1.031908568378361,0.0,-0.6293130897083847,0.5291441034717803,0.9182674253781712
MMP25,-0.014868812971375692,0.9852411819885585,0.024661749383529243,-0.0632049535588459,0.03346732761609451,0.93875105360191,1.0340336588296926,0.0,-0.6029099047331198,0.5465686265069905,0.8715254445428992
NDNF,-0.014879420507909354,0.9852307310621554,0.024477073280462246,-0.06285360258456303,0.033094761568744316,0.9390809426492275,1.0336484847524425,0.0,-0.6078921420636593,0.5432590115815603,0.8802878938541184
GREB1L,-0.014889333649023421,0.9852209643792978,0.02499870512958379,-0.06388589536314436,0.034107228065097514,0.9381120363571527,1.0346955491816432,0.0,-0.5956041951710207,0.5514396734419504,0.8587250288106494
P2RX6P,-0.01491298459629673,0.9851976632457647,0.023445318431319796,-0.06086496432775665,0.031038995135163186,0.9409502930528243,1.0315257275874248,0.0,-0.6360751567517626,0.5247274371001233,0.9303598668784476
ZFP82,-0.014915492168915061,0.9851951927941781,0.024843473122870025,-0.06360780474062913,0.033776820402799015,0.938372952794858,1.034353734316282,0.0,-0.6003787028949823,0.5482538779342385,0.8670839834162938
TPP2,-0.014933092416100063,0.9851778532678499,0.02487480564913625,-0.0636868156108406,0.033820630778640476,0.9382988140601963,1.034399050734793,0.0,-0.6003300136987642,0.5482863199099656,0.8669986169562156
MICOS13,-0.015012475123262654,0.9850996502868441,0.025453022898139523,-0.06489948330128943,0.03487453305476412,0.9371616590393304,1.0354897809093322,0.0,-0.5898110877965691,0.555317308292894,0.8486157319143639
MEF2BNB,-0.015012707852908156,0.9850994210249784,0.023935855488073678,-0.061926122548687956,0.03190070684287165,0.9399523255082429,1.0324149884719207,0.0,-0.6272058193361175,0.5305243291376812,0.9145091821611568
ATP1B3,-0.015018207374065208,0.9850940034647677,0.026035902538984038,-0.06604763865546887,0.036011223907338456,0.9360862693381314,1.0366674818853838,0.0,-0.5768268394605552,0.5640564367220031,0.8260885760478147
TBC1D9B,-0.015024457144101677,0.9850878468730204,0.025238963984242094,-0.06449191756031973,0.03444300327211637,0.9375436918717641,1.0350430326287694,0.0,-0.595288188274375,0.5516508500100604,0.8581726473246174
OR6C68,-0.015198036119673318,0.9849168711730348,0.02328955600860233,-0.0608447271124623,0.03044865487311566,0.9409693354591682,1.0309169561279234,0.0,-0.6525687357053825,0.5140343466154829,0.9600633346193268
PGPEP1,-0.015213574794294226,0.9849015669891487,0.02395293081804909,-0.06216045652184998,0.031733306933261526,0.9397320885507322,1.032242176760906,0.0,-0.6351446054705941,0.5253341076251664,0.9286928395318836
SLC47A1,-0.015252296269164849,0.9848634308862203,0.02470713123832572,-0.06367738365758777,0.03317279111925807,0.9383076640924843,1.0337291430259203,0.0,-0.6173236432040914,0.5370212750041674,0.896948850745548
RHOXF1,-0.015261682459451878,0.9848541868140347,0.02376686834743065,-0.061843888445720946,0.03132052352681719,0.9400296248228394,1.031816172248753,0.0,-0.6421410779221051,0.5207815864381247,0.9412496556465568
SHOC1,-0.015283751686011668,0.9848324520836927,0.02387467858225803,-0.06207726184970721,0.03150975847768387,0.9398102725059404,1.0320114464071772,0.0,-0.6401657569274868,0.522064842457711,0.9376990887005655
SFXN2,-0.015301056455215671,0.9848154099328604,0.02531421149587225,-0.06491599928415509,0.03431388637372374,0.937146181021245,1.034909399710013,0.0,-0.6044453115875511,0.545547618220408,0.8742229669504544
MYO1C,-0.015351974681284635,0.9847652661558083,0.0255972732953939,-0.06552170844268558,0.03481775908011631,0.9365787148735895,1.0354309937075703,0.0,-0.5997503915406156,0.5486725993153669,0.8659825654052641
AMBRA1,-0.015354423914788183,0.9847628542386789,0.02385454968966071,-0.062108482173944296,0.03139963434436793,0.9397809317825273,1.0318978032986088,0.0,-0.6436685711758902,0.519790374317836,0.9439981772228896
